stop_id,stop_name,stop_desc,stop_lat,stop_lon,stop_street,stop_city,stop_region,stop_postcode,stop_country,zone_id
5100081,"ON BALTIMORE AT 14TH NORTHBOUND",,  39.097355, -94.584404,,,,,,
5100083,"ON BALTIMORE AT 12TH NORTHBOUND",,  39.099865, -94.584244,,,,,,
5100095,"ON MAIN AT 17TH SOUTHBOUND",,  39.093487, -94.583542,,,,,,
5100098,"ON 20TH AT WALNUT EASTBOUND",,  39.088974, -94.582855,,,,,,
5100108,"ON BROADWAY AT 27TH SOUTHBOUND",,  39.078178, -94.591927,,,,,,
5100109,"ON 25TH AT WEST PENNWAY EB",,  39.082150, -94.591835,,,,,,
5100110,"ON BROADWAY AT 31ST SOUTHBOUND",,  39.071266, -94.589989,,,,,,
5100112,"ON BROADWAY AT 32ND SOUTHBOUND",,  39.069389, -94.590080,,,,,,
5100113,"ON BROADWAY AT LINWOOD SOUTHBOUND",,  39.067566, -94.590195,,,,,,
5100114,"ON BROADWAY AT 34TH SOUTHBOUND",,  39.065571, -94.590302,,,,,,
5100115,"ON BROADWAY AT ARMOUR SOUTHBOUND",,  39.063988, -94.590401,,,,,,
5100116,"ON BROADWAY AT KNICKERBOCKER SOUTHBOUND",,  39.062729, -94.590446,,,,,,
5100117,"ON BROADWAY AT VALENTINE SOUTHBOUND",,  39.061329, -94.590546,,,,,,
5100118,"ON BROADWAY AT 37TH SOUTHBOUND",,  39.060390, -94.590599,,,,,,
5100119,"ON BROADWAY AT 38TH SOUTHBOUND",,  39.058552, -94.590706,,,,,,
5100121,"ON BROADWAY AT 40TH SOUTHBOUND",,  39.055069, -94.590927,,,,,,
5100122,"ON BROADWAY AT WESTPORT SOUTHBOUND",,  39.053463, -94.590675,,,,,,
5100123,"ON BELLEVIEW AT 43RD SOUTHBOUND",,  39.049599, -94.598198,,,,,,
5100124,"ON BELLEVIEW AT 44TH SOUTHBOUND",,  39.048084, -94.598297,,,,,,
5100125,"ON BELLEVIEW AT 45TH SOUTHBOUND",,  39.046207, -94.598389,,,,,,
5100126,"ON ROANOKE PKWY AT BELLEVIEW SOUTHEASTBOUND",,  39.043411, -94.598328,,,,,,
5100127,"ON BELLEVIEW AT ROANOKE SOUTHEASTBOUND",,  39.043518, -94.598503,,,,,,
5100128,"ON BELLEVIEW AT 47TH SOUTHBOUND",,  39.042679, -94.598579,,,,,,
5100129,"ON BELLEVIEW AT 48TH SOUTHBOUND",,  39.040874, -94.598671,,,,,,
5100130,"ON BELLEVIEW AT WARD PKWY SOUTHBOUND",,  39.039452, -94.598816,,,,,,
5100133,"ON WARD PKWY AT 51ST SOUTHBOUND",,  39.035568, -94.602203,,,,,,
5100135,"ON WARD PKWY AT 5330 WARD PKWY SOUTHBOUND",,  39.030579, -94.605362,,,,,,
5100136,"ON WARD PKWY AT 55TH SOUTHBOUND",,  39.028297, -94.603775,,,,,,
5100137,"ON WARD PKWY AT 56TH SOUTHBOUND",,  39.026901, -94.603378,,,,,,
5100138,"ON WARD PKWY AT 57TH SOUTHBOUND",,  39.024643, -94.602730,,,,,,
5100140,"ON WARD PKWY AT 59TH SOUTHBOUND",,  39.020973, -94.602173,,,,,,
5100141,"ON WARD PKWY AT 60TH TERR SOUTHBOUND",,  39.018116, -94.602318,,,,,,
5100142,"ON WARD PKWY AT 61ST SOUTHBOUND",,  39.017498, -94.602341,,,,,,
5100143,"ON WARD PKWY AT 61ST TERR SOUTHBOUND",,  39.016495, -94.602425,,,,,,
5100144,"ON WARD PKWY AT 63RD SOUTHBOUND",,  39.014603, -94.602585,,,,,,
5100145,"ON WARD PKWY AT 64TH TERR SOUTHBOUND",,  39.011993, -94.602623,,,,,,
5100146,"ON WARD PKWY AT 65TH SOUTHBOUND",,  39.010544, -94.602737,,,,,,
5100147,"ON WARD PKWY AT 66TH TERR SOUTHBOUND",,  39.008633, -94.602844,,,,,,
5100148,"ON WARD PKWY AT 67TH TERR SOUTHBOUND",,  39.006809, -94.602974,,,,,,
5100149,"ON WARD PKWY AT 69TH SOUTHBOUND",,  39.005077, -94.603119,,,,,,
5100150,"ON WARD PKWY AT 69TH TERR SOUTHBOUND",,  39.003334, -94.603165,,,,,,
5100151,"ON WARD PKWY AT 70TH SOUTHBOUND",,  39.001732, -94.603287,,,,,,
5100152,"ON WARD PKWY AT GREGORY SOUTHBOUND",,  39.000126, -94.603401,,,,,,
5100153,"ON WARD PKWY AT 72ND SOUTHBOUND",,  38.998302, -94.603531,,,,,,
5100154,"ON WARD PKWY AT 73RD SOUTHBOUND",,  38.996483, -94.603653,,,,,,
5100155,"ON WARD PKWY AT 74TH SOUTHBOUND",,  38.994678, -94.603752,,,,,,
5100156,"ON WARD PKWY AT 75TH SOUTHBOUND",,  38.992962, -94.603859,,,,,,
5100157,"ON WARD PKWY BETWEEN 75TH TERR AND 76TH SB",,  38.991512, -94.603889,,,,,,
5100158,"ON WARD PKWY AT MEADOWLAKE TERR SB",,  38.990322, -94.603981,,,,,,
5100160,"ON WARD PKWY AT 79TH SOUTHBOUND",,  38.985638, -94.606194,,,,,,
5100161,"ON WARD PKWY AT 81ST SOUTHBOUND",,  38.981907, -94.606644,,,,,,
5100162,"ON WARD PKWY AT 83RD SOUTHBOUND",,  38.978733, -94.606819,,,,,,
5100163,"ON WARD PKWY AT 84TH SOUTHBOUND",,  38.976551, -94.606956,,,,,,
5100164,"ON WARD PKWY AT 85TH SOUTHBOUND",,  38.974735, -94.606979,,,,,,
5100167,"ON WARD PKWY AT 86TH TERR SOUTHBOUND",,  38.971874, -94.605537,,,,,,
5100168,"ON WARD PKWY AT 87TH SOUTHBOUND",,  38.970695, -94.605255,,,,,,
5100169,"ON WARD PKWY AT 88TH SOUTHBOUND",,  38.968208, -94.605164,,,,,,
5100171,"ON 89TH BETWEEN WARD PKWY AND STATE LINE WB",,  38.966984, -94.606461,,,,,,
5100172,"ON WARD PKWY AT 8930 SOUTHBOUND",,  38.965027, -94.605217,,,,,,
5100173,"ON WARD PKWY AT 92ND SOUTHBOUND",,  38.962872, -94.603981,,,,,,
5100174,"ON WARD PKWY BEHIND ROCKHURST HIGH SCHOOL SB",,  38.961777, -94.602890,,,,,,
5100175,"ON WARD PKWY AT MADISON SOUTHBOUND",,  38.960884, -94.601700,,,,,,
5100176,"ON WARD PKWY AT SUMMIT SOUTHBOUND",,  38.960274, -94.600746,,,,,,
5100177,"ON SUMMIT AT 93RD SOUTHBOUND",,  38.959827, -94.601036,,,,,,
5100178,"ON SUMMIT AT BANNISTER SOUTHBOUND",,  38.956474, -94.601234,,,,,,
5100179,"ON BANNISTER AT JARBOE WESTBOUND",,  38.956432, -94.603264,,,,,,
5100180,"ON BANNISTER AT MERCIER WESTBOUND",,  38.956532, -94.605606,,,,,,
5100181,"ON OAK AT 50TH NORTHBOUND",,  39.036453, -94.582527,,,,,,
5100182,"ON MAIN AT 49TH SB",,  39.038380, -94.587242,,,,,,
5100186,"ON BROADWAY AT WARD PKWY  NORTHBOUND",,  39.040379, -94.591606,,,,,,
5100193,"ON JC NICHOLS AT 43RD NORTHBOUND",,  39.049267, -94.588211,,,,,,
5100201,"ON ROANOKE AT 45TH NORTHBOUND",,  39.046097, -94.600510,,,,,,
5100202,"ON ROANOKE AT MERCIER NORTHBOUND",,  39.048389, -94.601807,,,,,,
5100203,"ON ROANOKE AT WESTPORT NORTHBOUND",,  39.049938, -94.602646,,,,,,
5100205,"ON ROANOKE AT JARBOE NORTHWEST-BOUND",,  39.044884, -94.599480,,,,,,
5100208,"ON BROADWAY AT 43RD SOUTHBOUND",,  39.049423, -94.588318,,,,,,
5100221,"ON OAK AT BETWEEN 51ST AND 50TH NORTHBOUND",,  39.035618, -94.582550,,,,,,
5100224,"ON ROANOKE PKWY AT TERRACE SOUTHEASTBOUND",,  39.049404, -94.602509,,,,,,
5100225,"ON ROANOKE PKWY AT MERCIER SOUTHEASTBOUND",,  39.048050, -94.601730,,,,,,
5100226,"ON ROANOKE PKWY AT 45TH SOUTHEASTBOUND",,  39.046047, -94.600601,,,,,,
5100227,"ON ROANOKE PKWY AT 46TH SOUTHEASTBOUND",,  39.044415, -94.599197,,,,,,
512201,"10TH & MAIN METROCENTER WB LANE",,  39.101974, -94.583252,,,,,,
512202,"ON WESTPORT RD AT JARBOE EB",,  39.049831, -94.599411,,,,,,
512203,"ON SUMMIT BETWEEN 25TH AND SW BLVD NB",,  39.083527, -94.593796,,,,,,
512300,"ON WESTPORT AT PENNSYLVANIA WESTBOUND",,  39.052925, -94.591393,,,,,,
512301,"ON WESTPORT AT MILL WESTBOUND",,  39.052502, -94.592239,,,,,,
512302,"ON WESTPORT AT BRIDGER WESTBOUND",,  39.051914, -94.593513,,,,,,
512303,"ON WESTPORT AT CLARK WESTBOUND",,  39.051342, -94.595383,,,,,,
512304,"ON WESTPORT AT ROANOKE RD WESTBOUND",,  39.050858, -94.596626,,,,,,
512305,"ON WESTPORT RD AT SW TRFWY WESTBOUND",,  39.050041, -94.598198,,,,,,
512306,"ON WESTPORT RD AT WIEDENMANN WESTBOUND",,  39.049969, -94.600311,,,,,,
512308,"ON PERSHING BETW KESSLER AND BROADWAY WB",,  39.083427, -94.587067,,,,,,
512310,"ON 51ST AT BROOKSIDE EASTBOUND",,  39.034687, -94.584076,,,,,,
512312,"ON WESTPORT AT BRIDGER EASTBOUND",,  39.051731, -94.593651,,,,,,
512313,"ON BROADWAY BETWEEN 32ND AND 31ST ST NORTHBOUND",,  39.070263, -94.589897,,,,,,
512314,"ON ROANOKE PKWY AT 47TH ST NORTHWESTBOUND",,  39.042656, -94.597504,,,,,,
512315,"ON WESTPORT RD AT HOLLY EASTBOUND",,  39.049866, -94.600555,,,,,,
512316,"ON SUMMIT AT 2119 SUMMIT NORTHBOUND",,  39.087448, -94.593590,,,,,,
512317,"ON 14TH BETWEEN WASHINGTON AND BROADWAY EB",,  39.097469, -94.589363,,,,,,
512318,"ON WESTPORT AT PENNSYLVANIA EASTBOUND",,  39.052765, -94.591522,,,,,,
512319,"ON BROADWAY BETWEEN KNICKERBOCKER AND ARMOUR NB",,  39.062836, -94.590317,,,,,,
512320,"ON WARD PKWY AT 71ST TERR SOUTHBOUND",,  38.999195, -94.603493,,,,,,
512401,"ON WEST PENNWAY AT 25TH SB",,  39.082302, -94.591721,,,,,,
512402,"ON WARD PKWY BETWEEN 85TH TERR & 86TH TERR SB",,  38.972828, -94.606140,,,,,,
512500,"ON PERSHING AT KESSLER WB",,  39.083683, -94.586006,,,,,,
512601,"ON BELLEVIEW AT 46TH SB",,  39.044411, -94.598480,,,,,,
5300003,"ON SWOPE PKWY AT COLLEGE WESTBOUND",,  39.038063, -94.546494,,,,,,
5300005,"ON SWOPE PKWY AT CHESTNUT WESTBOUND",,  39.038887, -94.552330,,,,,,
5300007,"ON SWOPE PKWY AT BRUCE WATKINS PKWY WESTBOUND",,  39.040012, -94.556709,,,,,,
5300010,"ON WOODLAND AT BRUSHCREEK NORTHBOUND",,  39.043633, -94.563499,,,,,,
5300011,"ON WOODLAND AT 45TH NORTHBOUND",,  39.045082, -94.563461,,,,,,
5300012,"ON WOODLAND AT 44TH NORTHBOUND",,  39.046661, -94.563332,,,,,,
5300013,"ON WOODLAND AT 43RD NORTHBOUND",,  39.048512, -94.563225,,,,,,
5300014,"ON WOODLAND AT 42ND NORTHBOUND",,  39.050312, -94.563118,,,,,,
5300015,"ON WOODLAND AT 41ST NORTHBOUND",,  39.051998, -94.563019,,,,,,
5300016,"ON WOODLAND AT 40TH NORTHBOUND",,  39.053871, -94.562927,,,,,,
5300017,"ON WOODLAND AT 39TH NORTHBOUND",,  39.055660, -94.562828,,,,,,
5300018,"ON WOODLAND AT 38TH NORTHBOUND",,  39.057655, -94.562691,,,,,,
5300019,"ON WOODLAND AT 37TH NORTHBOUND",,  39.059475, -94.562584,,,,,,
5300020,"ON WOODLAND AT 36TH NORTHBOUND",,  39.061005, -94.562531,,,,,,
5300022,"ON 35TH AT WAYNE WESTBOUND",,  39.063057, -94.564713,,,,,,
5300023,"ON 35TH AT FLORA WESTBOUND",,  39.063076, -94.565750,,,,,,
5300024,"ON ARMOUR AT PASEO WESTBOUND",,  39.063129, -94.567497,,,,,,
5300025,"ON ARMOUR AT TRACY WESTBOUND",,  39.063194, -94.569382,,,,,,
5300026,"ON 35TH ST AT HIGHLAND WESTBOUND",,  39.063023, -94.563477,,,,,,
5300032,"ON GILLHAM RD AT GILLHAM PLAZA NB",,  39.067474, -94.579018,,,,,,
5300033,"ON GILLHAM AT LINWOOD NORTHBOUND",,  39.068699, -94.578918,,,,,,
5300044,"ON GRAND AT 2107 GRAND NORTHBOUND",,  39.087605, -94.581421,,,,,,
5300052,"ON 13TH AT WALNUT WESTBOUND",,  39.098591, -94.582016,,,,,,
5300078,"ON 27TH AT MCGEE TFWY EASTBOUND",,  39.077999, -94.580933,,,,,,
5300082,"ON GILLHAM AT 30TH SOUTHBOUND",,  39.072704, -94.578873,,,,,,
5300085,"ON GILLHAM BETWEEN LINWOOD AND 33RD SB",,  39.067379, -94.579208,,,,,,
5300086,"ON ARMOUR AT GILLHAM EASTBOUND",,  39.063545, -94.580849,,,,,,
5300087,"ON ARMOUR AT CHERRY EASTBOUND",,  39.063492, -94.578766,,,,,,
5300089,"ON ARMOUR AT HOLMES EASTBOUND",,  39.063362, -94.576164,,,,,,
5300091,"ON ARMOUR AT TROOST EASTBOUND",,  39.063179, -94.571800,,,,,,
5300094,"ON ARMOUR AT PASEO EASTBOUND",,  39.062992, -94.566833,,,,,,
5300095,"ON 35TH AT WAYNE EASTBOUND",,  39.062981, -94.564896,,,,,,
5300096,"ON 35TH AT WOODLAND EASTBOUND",,  39.062889, -94.562531,,,,,,
5300097,"ON WOODLAND AT 36TH SOUTHBOUND",,  39.061146, -94.562630,,,,,,
5300098,"ON WOODLAND AT 37TH SOUTHBOUND",,  39.059410, -94.562698,,,,,,
5300099,"ON WOODLAND AT 38TH SOUTHBOUND",,  39.057796, -94.562790,,,,,,
5300100,"ON WOODLAND AT 39TH SOUTHBOUND",,  39.055801, -94.562920,,,,,,
5300101,"ON WOODLAND AT 40TH SOUTHBOUND",,  39.054012, -94.563026,,,,,,
5300102,"ON WOODLAND AT 41ST SOUTHBOUND",,  39.052208, -94.563110,,,,,,
5300103,"ON WOODLAND AT 42ND SOUTHBOUND",,  39.050243, -94.563232,,,,,,
5300104,"ON WOODLAND AT 43RD SOUTHBOUND",,  39.048447, -94.563332,,,,,,
5300105,"ON WOODLAND AT 44TH SOUTHBOUND",,  39.046799, -94.563431,,,,,,
5300106,"ON WOODLAND AT 45TH SOUTHBOUND",,  39.045017, -94.563568,,,,,,
5300107,"ON WOODLAND AT CLEAVER II BLVD SB",,  39.043438, -94.563606,,,,,,
5300110,"ON SWOPE PKWY AT 2323 E 47TH EASTBOUND",,  39.039200, -94.555557,,,,,,
5300112,"ON SWOPE PKWY AT PROSPECT EASTBOUND",,  39.038857, -94.554680,,,,,,
5300119,"ON SWOPE PKWY AT 5126 SWOPE PKWY SOUTHBOUND",,  39.032814, -94.543098,,,,,,
5300120,"ON SWOPE PKWY AT 53RD SOUTHBOUND",,  39.029755, -94.542747,,,,,,
5300121,"ON SWOPE PKWY AT 5400 SWOPE PKWY SOUTHBOUND",,  39.027763, -94.542686,,,,,,
5300122,"ON SWOPE PKWY AT 55TH SOUTHBOUND",,  39.026096, -94.542313,,,,,,
5300124,"ON SWOPE PKWY AT MEYER SOUTHBOUND",,  39.007351, -94.542633,,,,,,
5300126,"ON SWOPE PKWY AT 58TH TERRACE SOUTHBOUND",,  39.019871, -94.541885,,,,,,
5300127,"ON SWOPE PKWY AT 59TH SOUTHBOUND",,  39.018856, -94.541969,,,,,,
5300128,"ON SWOPE PKWY AT 60TH SOUTHBOUND",,  39.017178, -94.542099,,,,,,
5300129,"ON SWOPE PKWY AT 61ST SOUTHBOUND",,  39.014702, -94.542274,,,,,,
5300130,"ON SWOPE PKWY AT 62ND SOUTHBOUND",,  39.013737, -94.542290,,,,,,
5300132,"ON SWOPE PKWY BETWEEN 63RD AND MEYER SE ACADEMY SB",,  39.009659, -94.542503,,,,,,
5300135,"ON 67TH AT MYRTLE EASTBOUND",,  39.004463, -94.540489,,,,,,
5300136,"ON 67TH AT JACKSON EASTBOUND",,  39.004379, -94.538033,,,,,,
5300138,"ON 67TH AT ELMWOOD WB",,  39.004288, -94.533432,,,,,,
5300140,"ON JACKSON AT 67TH TERRACE SOUTHBOUND",,  39.003361, -94.538040,,,,,,
5300141,"ON JACKSON AT 68TH TERR SB",,  39.001827, -94.538109,,,,,,
5300146,"ON CLEVELAND AT 67TH NB",,  39.004757, -94.542526,,,,,,
5300150,"ON SWOPE PKWY AT 62ND NORTHBOUND",,  39.013485, -94.541924,,,,,,
5300151,"ON SWOPE PKY AT 61ST NORTHBOUND",,  39.015156, -94.541817,,,,,,
5300152,"ON SWOPE PKWY AT 60TH NORTHBOUND",,  39.016140, -94.541763,,,,,,
5300153,"ON CLEVELAND AT 59TH NORTHBOUND",,  39.017830, -94.541672,,,,,,
5300154,"ON SWOPE PKWY AT 58TH TERRACE NORTHBOUND",,  39.019691, -94.541534,,,,,,
5300155,"ON SWOPE PKWY AT 58TH NORTHBOUND",,  39.020500, -94.541458,,,,,,
5300156,"ON SWOPE PKWY BETWEEN 57TH & 56TH TERR NB",,  39.022846, -94.541290,,,,,,
5300159,"ON CLEVELAND AT 53TH TER NB",,  39.028187, -94.541138,,,,,,
5300161,"ON CLEVELAND AT 51ST NB",,  39.033157, -94.540833,,,,,,
5301,"ON CLEAVER II BLVD AT WOODLAND EB",,  39.043404, -94.563309,,,,,,
5302,"ON SWOPE PKWY AT 51ST ST SB",,  39.033409, -94.543396,,,,,,
53100,"KC ZOO MAIN ENTRANCE",,  39.007534, -94.531357,,,,,,
5311001,"ON ZOO DRIVE AT STARLIGHT TICKET OFFICE",,  39.008060, -94.531601,,,,,,
532300,"ON SWOPE PKWY AT 63RD SB NS",,  39.012024, -94.542404,,,,,,
532500,"ON 67TH AT 4217 E 67TH EB",,  39.004330, -94.536865,,,,,,
532502,"ON SWOPE PKWY AT 54TH NB",,  39.027840, -94.542320,,,,,,
532503,"ON SWOPE PKWY AT 5149 NB",,  39.032055, -94.542351,,,,,,
532504,"ON SWOPE PKWY AT 51ST NB",,  39.033257, -94.542900,,,,,,
532505,"ON GILLHAM RD AT 3247 NB",,  39.068150, -94.578949,,,,,,
532506,"ON 68TH TERR ST MYRTLE WB",,  39.001846, -94.540375,,,,,,
532507,"ON 68TH TERR AT CLEVELAND WB",,  39.001945, -94.542610,,,,,,
5400001,"ON PROSPECT AT HICKMAN MILLS SB NS",,  38.979649, -94.557945,,,,,,
5400002,"ON PROSPECT AT 85TH SOUTHBOUND",,  38.972706, -94.558197,,,,,,
5400003,"ON 85TH AT WABASH WESTBOUND",,  38.972748, -94.559135,,,,,,
5400004,"ON 85TH AT OLIVE WESTBOUND",,  38.972828, -94.560356,,,,,,
5400005,"ON 85TH AT BROOKLYN WESTBOUND",,  38.972912, -94.562622,,,,,,
5400006,"ON 85TH AT EUCLID WESTBOUND",,  38.972977, -94.564941,,,,,,
5400007,"ON 85TH AT PASEO WESTBOUND",,  38.973099, -94.567253,,,,,,
5400009,"ON PASEO AT 83RD TERRACE  NORTHBOUND",,  38.975166, -94.567215,,,,,,
5400010,"ON PASEO AT 83RD NORTHBOUND",,  38.977100, -94.567116,,,,,,
5400011,"ON PASEO AT 81ST TERRACE NORTHBOUND",,  38.979118, -94.567009,,,,,,
5400012,"ON PASEO AT 80TH NORTHBOUND",,  38.982040, -94.566864,,,,,,
5400013,"ON PASEO AT 81ST NORTHBOUND",,  38.979847, -94.566971,,,,,,
5400014,"ON PASEO AT 79TH NORTHBOUND",,  38.984058, -94.566444,,,,,,
5400016,"ON PASEO AT 76TH TERRACE NORTHBOUND",,  38.987923, -94.566185,,,,,,
5400018,"ON PASEO AT 75TH TERRACE NORTHBOUND",,  38.990009, -94.566071,,,,,,
5400019,"ON PASEO AT 75TH NORTHBOUND",,  38.991287, -94.566032,,,,,,
5400020,"ON PASEO AT 74TH NORTHBOUND",,  38.992836, -94.565956,,,,,,
5400021,"ON PASEO AT 73RD NORTHBOUND",,  38.994652, -94.565865,,,,,,
5400022,"ON PASEO AT 72ND NORTHBOUND",,  38.996433, -94.565147,,,,,,
5400023,"ON PASEO AT GREGORY NORTHBOUND",,  38.998199, -94.564034,,,,,,
5400024,"ON PASEO AT 70TH NORTHBOUND",,  38.999947, -94.562859,,,,,,
5400025,"ON PASEO AT 69TH NORTHBOUND",,  39.001778, -94.562263,,,,,,
5400026,"ON PASEO AT 68TH NORTHBOUND",,  39.003613, -94.562096,,,,,,
5400027,"ON 67TH AT SB PASEO WB",,  39.005638, -94.563683,,,,,,
5400028,"ON PASEO AT WOODLAND NORTHBOUND",,  39.007072, -94.565544,,,,,,
5400029,"ON PASEO NORTH OF 66TH",,  39.008259, -94.568291,,,,,,
5400030,"ON PASEO AT 65TH NORTHBOUND",,  39.009495, -94.568420,,,,,,
54000301,"ON PASEO AT MEYER NB",,  39.012360, -94.568665,,,,,,
5400031,"ON PASEO AT MEYER NORTHBOUND",,  39.012722, -94.569794,,,,,,
5400032,"ON PASEO AT 63RD NORTHBOUND",,  39.013264, -94.569893,,,,,,
5400033,"ON PASEO AT 62ND NORTHBOUND",,  39.014656, -94.569824,,,,,,
5400034,"ON PASEO AT 61ST NORTHBOUND",,  39.016304, -94.569740,,,,,,
5400035,"ON PASEO AT 5957 PASEO NORTHBOUND",,  39.018013, -94.569641,,,,,,
5400036,"ON PASEO AT 59TH NORTHBOUND",,  39.019283, -94.569565,,,,,,
5400037,"ON PASEO AT 58TH NORTHBOUND",,  39.021591, -94.568054,,,,,,
5400038,"ON PASEO AT 57TH NORTHBOUND",,  39.023220, -94.567650,,,,,,
5400039,"ON PASEO AT 56TH NORTHBOUND",,  39.025024, -94.567528,,,,,,
5400040,"ON PASEO AT 55TH NORTHBOUND",,  39.026848, -94.567436,,,,,,
5400041,"ON PASEO AT 54TH NORTHBOUND",,  39.028645, -94.567322,,,,,,
5400042,"ON PASEO AT 53RD NORTHBOUND",,  39.030472, -94.567207,,,,,,
5400043,"ON PASEO AT 52ND NORTHBOUND",,  39.032291, -94.567085,,,,,,
5400044,"ON PASEO AT BROOKWOOD NORTHBOUND",,  39.033909, -94.566994,,,,,,
5400045,"ON PASEO AT 50TH NORTHBOUND",,  39.036182, -94.567078,,,,,,
5400046,"ON PASEO AT 46TH NORTHBOUND",,  39.043251, -94.567986,,,,,,
5400047,"ON PASEO AT 45TH NORTHBOUND",,  39.044956, -94.567970,,,,,,
5400048,"ON PASEO AT 44TH NORTHBOUND",,  39.046803, -94.567848,,,,,,
5400049,"ON PASEO AT 43RD NORTHBOUND",,  39.048599, -94.567795,,,,,,
5400050,"ON PASEO AT 42ND NORTHBOUND",,  39.050392, -94.567703,,,,,,
5400051,"ON PASEO AT 41ST NORTHBOUND",,  39.052204, -94.567558,,,,,,
5400052,"ON PASEO AT 40TH NB",,  39.054001, -94.567451,,,,,,
5400053,"ON PASEO AT 39TH NORTHBOUND",,  39.055801, -94.567337,,,,,,
5400054,"ON PASEO AT 38TH NORTHBOUND",,  39.057575, -94.567245,,,,,,
5400055,"ON PASEO AT 37TH NORTHBOUND",,  39.059330, -94.567177,,,,,,
5400056,"ON PASEO AT 36TH NORTHBOUND",,  39.061172, -94.567062,,,,,,
5400059,"ON ARMOUR AT TROOST WESTBOUND",,  39.063286, -94.571594,,,,,,
5400060,"ON ARMOUR AT CAMPBELL WESTBOUND",,  39.063366, -94.573929,,,,,,
5400061,"ON ARMOUR AT HOLMES WESTBOUND",,  39.063465, -94.576218,,,,,,
5400063,"ON ARMOUR AT CHERRY WESTBOUND",,  39.063583, -94.578560,,,,,,
5400064,"ON GILLHAM AT ARMOUR NORTHBOUND",,  39.063755, -94.580940,,,,,,
5400065,"ON PASEO AT CLEAVER II BLVD  NB",,  39.041889, -94.568047,,,,,,
5400068,"ON 67TH AT ELMWOOD EB",,  39.004158, -94.533409,,,,,,
5400071,"ON 27TH AT WARWICK WB",,  39.078159, -94.581917,,,,,,
540008,"ON WARD PKWY AT 85TH TERR SB",,  38.974209, -94.606895,,,,,,
5400089,"ON 10TH AT GRAND EASTBOUND",,  39.102165, -94.580910,,,,,,
5400090,"ON PASEO AT VOLKER SOUTHBOUND",,  39.040047, -94.568542,,,,,,
5400091,"ON PASEO AT BRUSH CREEK SB",,  39.043446, -94.568314,,,,,,
5400092,"ON PASEO AT VOLKER NB",,  39.039536, -94.567978,,,,,,
5400117,"ON GILLHAM AT 31ST SOUTHBOUND",,  39.070858, -94.578949,,,,,,
5400118,"ON GILLHAM AT LINWOOD SOUTHBOUND",,  39.068657, -94.579071,,,,,,
5400124,"ON ARMOUR AT CAMPBELL EASTBOUND",,  39.063267, -94.574142,,,,,,
5400126,"ON ARMOUR AT TRACY EASTBOUND",,  39.063118, -94.569580,,,,,,
5400127,"ON ARMOUR AT VIRGINIA EASTBOUND",,  39.063068, -94.568542,,,,,,
5400129,"ON PASEO AT 36TH SOUTHBOUND",,  39.061382, -94.567337,,,,,,
5400130,"ON PASEO AT 37TH SOUTHBOUND",,  39.059525, -94.567444,,,,,,
5400131,"ON PASEO AT 38TH SOUTHBOUND",,  39.057770, -94.567535,,,,,,
5400132,"ON PASEO AT 39TH SOUTHBOUND",,  39.055996, -94.567619,,,,,,
5400133,"ON PASEO AT MANHEIM SOUTHBOUND",,  39.054676, -94.567688,,,,,,
5400134,"ON PASEO AT 41ST SOUTHBOUND",,  39.052402, -94.567825,,,,,,
5400135,"ON PASEO AT 42ND SOUTHBOUND",,  39.050591, -94.567963,,,,,,
5400136,"ON PASEO AT 43RD SOUTHBOUND",,  39.048786, -94.568062,,,,,,
5400137,"ON PASEO AT 44TH SOUTHBOUND",,  39.047112, -94.568184,,,,,,
5400138,"ON PASEO AT 45TH SOUTHBOUND",,  39.045151, -94.568237,,,,,,
5400139,"ON PASEO AT CLEAVER II BLVD SB",,  39.041832, -94.568398,,,,,,
5400140,"ON PASEO AT 49TH SOUTHBOUND",,  39.036827, -94.567963,,,,,,
5400141,"ON PASEO AT 50TH SOUTHBOUND",,  39.036125, -94.567757,,,,,,
5400142,"ON PASEO AT 51ST SOUTHBOUND",,  39.034302, -94.567619,,,,,,
5400143,"ON PASEO AT ROCKHURST RD SOUTHBOUND",,  39.032482, -94.567719,,,,,,
5400144,"ON PASEO AT 53RD SOUTHBOUND",,  39.030651, -94.567810,,,,,,
5400145,"ON PASEO AT 54TH SOUTHBOUND",,  39.028831, -94.567924,,,,,,
5400146,"ON PASEO AT 55TH SOUTHBOUND",,  39.027027, -94.568039,,,,,,
5400147,"ON PASEO AT 56TH SOUTHBOUND",,  39.024990, -94.568138,,,,,,
5400148,"ON PASEO AT 57TH SOUTHBOUND",,  39.023472, -94.568237,,,,,,
5400149,"ON PASEO AT 58TH SOUTHBOUND",,  39.021618, -94.568520,,,,,,
5400150,"ON PASEO AT 59TH SOUTHBOUND",,  39.019848, -94.569656,,,,,,
5400151,"ON PASEO AT 60TH SOUTHBOUND",,  39.018162, -94.570244,,,,,,
5400152,"ON PASEO AT 61ST SOUTHBOUND",,  39.016491, -94.570328,,,,,,
5400153,"ON PASEO AT 6132 PASEO SB",,  39.015739, -94.570396,,,,,,
5400154,"ON PASEO AT 63RD SOUTHBOUND",,  39.013153, -94.570511,,,,,,
5400155,"ON PASEO AT MEYER SOUTHBOUND",,  39.012596, -94.570313,,,,,,
54001551,"ON PASEO AT MEYER SB",,  39.012352, -94.568802,,,,,,
