Zip Code,StCty,County Name,State,Multi,CBSA,CBSA Name,CBSA Type
37614,47179,Washington,TN,00,27740,"Johnson City, TN",MSA
37615,47179,Washington,TN,02,27740,"Johnson City, TN",MSA
37641,47179,Washington,TN,02,27740,"Johnson City, TN",MSA
37650,47179,Washington,TN,03,27740,"Johnson City, TN",MSA
37656,47179,Washington,TN,03,27740,"Johnson City, TN",MSA
37659,47179,Washington,TN,02,27740,"Johnson City, TN",MSA
37663,47179,Washington,TN,02,27740,"Johnson City, TN",MSA
37681,47179,Washington,TN,02,27740,"Johnson City, TN",MSA
37684,47179,Washington,TN,00,27740,"Johnson City, TN",MSA
37686,47179,Washington,TN,02,27740,"Johnson City, TN",MSA
37690,47179,Washington,TN,00,27740,"Johnson City, TN",MSA
37694,47179,Washington,TN,03,27740,"Johnson City, TN",MSA
37096,47181,Wayne,TN,04,,,
38425,47181,Wayne,TN,03,,,
38450,47181,Wayne,TN,00,,,
38452,47181,Wayne,TN,00,,,
38463,47181,Wayne,TN,02,,,
38464,47181,Wayne,TN,03,,,
38471,47181,Wayne,TN,00,,,
38475,47181,Wayne,TN,02,,,
38485,47181,Wayne,TN,02,,,
38486,47181,Wayne,TN,02,,,
38201,47183,Weakley,TN,03,32280,"Martin, TN",MISA
38224,47183,Weakley,TN,02,32280,"Martin, TN",MISA
38225,47183,Weakley,TN,00,32280,"Martin, TN",MISA
38226,47183,Weakley,TN,00,32280,"Martin, TN",MISA
38229,47183,Weakley,TN,02,32280,"Martin, TN",MISA
38230,47183,Weakley,TN,00,32280,"Martin, TN",MISA
38237,47183,Weakley,TN,02,32280,"Martin, TN",MISA
38238,47183,Weakley,TN,00,32280,"Martin, TN",MISA
38241,47183,Weakley,TN,00,32280,"Martin, TN",MISA
38242,47183,Weakley,TN,02,32280,"Martin, TN",MISA
38255,47183,Weakley,TN,02,32280,"Martin, TN",MISA
38257,47183,Weakley,TN,03,32280,"Martin, TN",MISA
38261,47183,Weakley,TN,02,32280,"Martin, TN",MISA
38506,47185,White,TN,04,,,
38559,47185,White,TN,02,,,
38579,47185,White,TN,00,,,
38583,47185,White,TN,05,,,
38587,47185,White,TN,00,,,
37014,47187,Williamson,TN,02,34980,"Nashville-Davidson--Murfreesboro--Franklin, TN",MSA
37024,47187,Williamson,TN,00,34980,"Nashville-Davidson--Murfreesboro--Franklin, TN",MSA
37025,47187,Williamson,TN,03,34980,"Nashville-Davidson--Murfreesboro--Franklin, TN",MSA
37027,47187,Williamson,TN,02,34980,"Nashville-Davidson--Murfreesboro--Franklin, TN",MSA
37046,47187,Williamson,TN,03,34980,"Nashville-Davidson--Murfreesboro--Franklin, TN",MSA
37060,47187,Williamson,TN,04,34980,"Nashville-Davidson--Murfreesboro--Franklin, TN",MSA
37062,47187,Williamson,TN,03,34980,"Nashville-Davidson--Murfreesboro--Franklin, TN",MSA
37064,47187,Williamson,TN,02,34980,"Nashville-Davidson--Murfreesboro--Franklin, TN",MSA
37065,47187,Williamson,TN,00,34980,"Nashville-Davidson--Murfreesboro--Franklin, TN",MSA
37067,47187,Williamson,TN,00,34980,"Nashville-Davidson--Murfreesboro--Franklin, TN",MSA
37068,47187,Williamson,TN,00,34980,"Nashville-Davidson--Murfreesboro--Franklin, TN",MSA
37069,47187,Williamson,TN,00,34980,"Nashville-Davidson--Murfreesboro--Franklin, TN",MSA
37135,47187,Williamson,TN,03,34980,"Nashville-Davidson--Murfreesboro--Franklin, TN",MSA
37174,47187,Williamson,TN,03,34980,"Nashville-Davidson--Murfreesboro--Franklin, TN",MSA
37179,47187,Williamson,TN,02,34980,"Nashville-Davidson--Murfreesboro--Franklin, TN",MSA
37221,47187,Williamson,TN,02,34980,"Nashville-Davidson--Murfreesboro--Franklin, TN",MSA
38401,47187,Williamson,TN,03,34980,"Nashville-Davidson--Murfreesboro--Franklin, TN",MSA
38476,47187,Williamson,TN,03,34980,"Nashville-Davidson--Murfreesboro--Franklin, TN",MSA
37012,47189,Wilson,TN,03,34980,"Nashville-Davidson--Murfreesboro--Franklin, TN",MSA
37016,47189,Wilson,TN,02,34980,"Nashville-Davidson--Murfreesboro--Franklin, TN",MSA
37071,47189,Wilson,TN,00,34980,"Nashville-Davidson--Murfreesboro--Franklin, TN",MSA
37076,47189,Wilson,TN,02,34980,"Nashville-Davidson--Murfreesboro--Franklin, TN",MSA
37085,47189,Wilson,TN,02,34980,"Nashville-Davidson--Murfreesboro--Franklin, TN",MSA
37087,47189,Wilson,TN,03,34980,"Nashville-Davidson--Murfreesboro--Franklin, TN",MSA
37088,47189,Wilson,TN,00,34980,"Nashville-Davidson--Murfreesboro--Franklin, TN",MSA
37090,47189,Wilson,TN,02,34980,"Nashville-Davidson--Murfreesboro--Franklin, TN",MSA
37095,47189,Wilson,TN,03,34980,"Nashville-Davidson--Murfreesboro--Franklin, TN",MSA
37118,47189,Wilson,TN,03,34980,"Nashville-Davidson--Murfreesboro--Franklin, TN",MSA
37121,47189,Wilson,TN,00,34980,"Nashville-Davidson--Murfreesboro--Franklin, TN",MSA
37122,47189,Wilson,TN,03,34980,"Nashville-Davidson--Murfreesboro--Franklin, TN",MSA
37129,47189,Wilson,TN,02,34980,"Nashville-Davidson--Murfreesboro--Franklin, TN",MSA
37136,47189,Wilson,TN,00,34980,"Nashville-Davidson--Murfreesboro--Franklin, TN",MSA
37138,47189,Wilson,TN,02,34980,"Nashville-Davidson--Murfreesboro--Franklin, TN",MSA
37184,47189,Wilson,TN,02,34980,"Nashville-Davidson--Murfreesboro--Franklin, TN",MSA
75148,48001,Anderson,TX,01,37300,"Palestine, TX",MISA
75604,48001,Anderson,TX,01,37300,"Palestine, TX",MISA
75751,48001,Anderson,TX,01,37300,"Palestine, TX",MISA
75752,48001,Anderson,TX,01,37300,"Palestine, TX",MISA
75763,48001,Anderson,TX,01,37300,"Palestine, TX",MISA
75779,48001,Anderson,TX,00,37300,"Palestine, TX",MISA
75801,48001,Anderson,TX,00,37300,"Palestine, TX",MISA
75802,48001,Anderson,TX,00,37300,"Palestine, TX",MISA
75803,48001,Anderson,TX,01,37300,"Palestine, TX",MISA
75832,48001,Anderson,TX,00,37300,"Palestine, TX",MISA
75839,48001,Anderson,TX,01,37300,"Palestine, TX",MISA
75844,48001,Anderson,TX,01,37300,"Palestine, TX",MISA
75853,48001,Anderson,TX,01,37300,"Palestine, TX",MISA
75861,48001,Anderson,TX,00,37300,"Palestine, TX",MISA
75880,48001,Anderson,TX,00,37300,"Palestine, TX",MISA
75882,48001,Anderson,TX,00,37300,"Palestine, TX",MISA
75884,48001,Anderson,TX,00,37300,"Palestine, TX",MISA
75886,48001,Anderson,TX,00,37300,"Palestine, TX",MISA
75972,48001,Anderson,TX,01,37300,"Palestine, TX",MISA
77831,48001,Anderson,TX,01,37300,"Palestine, TX",MISA
78343,48001,Anderson,TX,01,37300,"Palestine, TX",MISA
79316,48001,Anderson,TX,01,37300,"Palestine, TX",MISA
79714,48003,Andrews,TX,00,11380,"Andrews, TX",MISA
75901,48005,Angelina,TX,00,31260,"Lufkin, TX",MISA
75902,48005,Angelina,TX,00,31260,"Lufkin, TX",MISA
75903,48005,Angelina,TX,00,31260,"Lufkin, TX",MISA
75904,48005,Angelina,TX,01,31260,"Lufkin, TX",MISA
75915,48005,Angelina,TX,00,31260,"Lufkin, TX",MISA
75941,48005,Angelina,TX,01,31260,"Lufkin, TX",MISA
75949,48005,Angelina,TX,00,31260,"Lufkin, TX",MISA
75969,48005,Angelina,TX,01,31260,"Lufkin, TX",MISA
75980,48005,Angelina,TX,01,31260,"Lufkin, TX",MISA
78336,48007,Aransas,TX,01,18580,"Corpus Christi, TX",MSA
78358,48007,Aransas,TX,00,18580,"Corpus Christi, TX",MSA
78381,48007,Aransas,TX,00,18580,"Corpus Christi, TX",MSA
78382,48007,Aransas,TX,00,18580,"Corpus Christi, TX",MSA
78390,48007,Aransas,TX,01,18580,"Corpus Christi, TX",MSA
76301,48009,Archer,TX,01,48660,"Wichita Falls, TX",MSA
76302,48009,Archer,TX,01,48660,"Wichita Falls, TX",MSA
76305,48009,Archer,TX,01,48660,"Wichita Falls, TX",MSA
76308,48009,Archer,TX,01,48660,"Wichita Falls, TX",MSA
76310,48009,Archer,TX,01,48660,"Wichita Falls, TX",MSA
76351,48009,Archer,TX,00,48660,"Wichita Falls, TX",MSA
76360,48009,Archer,TX,01,48660,"Wichita Falls, TX",MSA
76366,48009,Archer,TX,00,48660,"Wichita Falls, TX",MSA
76370,48009,Archer,TX,00,48660,"Wichita Falls, TX",MSA
76374,48009,Archer,TX,01,48660,"Wichita Falls, TX",MSA
76379,48009,Archer,TX,00,48660,"Wichita Falls, TX",MSA
76389,48009,Archer,TX,01,48660,"Wichita Falls, TX",MSA
79019,48011,Armstrong,TX,01,11100,"Amarillo, TX",MSA
79039,48011,Armstrong,TX,01,11100,"Amarillo, TX",MSA
79042,48011,Armstrong,TX,01,11100,"Amarillo, TX",MSA
79068,48011,Armstrong,TX,01,11100,"Amarillo, TX",MSA
79094,48011,Armstrong,TX,01,11100,"Amarillo, TX",MSA
79118,48011,Armstrong,TX,01,11100,"Amarillo, TX",MSA
79226,48011,Armstrong,TX,01,11100,"Amarillo, TX",MSA
78005,48013,Atascosa,TX,01,41700,"San Antonio, TX",MSA
78008,48013,Atascosa,TX,01,41700,"San Antonio, TX",MSA
78011,48013,Atascosa,TX,00,41700,"San Antonio, TX",MSA
78012,48013,Atascosa,TX,00,41700,"San Antonio, TX",MSA
78021,48013,Atascosa,TX,01,41700,"San Antonio, TX",MSA
78026,48013,Atascosa,TX,00,41700,"San Antonio, TX",MSA
78050,48013,Atascosa,TX,00,41700,"San Antonio, TX",MSA
78052,48013,Atascosa,TX,01,41700,"San Antonio, TX",MSA
78062,48013,Atascosa,TX,00,41700,"San Antonio, TX",MSA
78064,48013,Atascosa,TX,01,41700,"San Antonio, TX",MSA
78065,48013,Atascosa,TX,00,41700,"San Antonio, TX",MSA
78069,48013,Atascosa,TX,01,41700,"San Antonio, TX",MSA
78073,48013,Atascosa,TX,01,41700,"San Antonio, TX",MSA
78113,48013,Atascosa,TX,01,41700,"San Antonio, TX",MSA
78114,48013,Atascosa,TX,01,41700,"San Antonio, TX",MSA
78118,48013,Atascosa,TX,01,41700,"San Antonio, TX",MSA
78264,48013,Atascosa,TX,01,41700,"San Antonio, TX",MSA
77418,48015,Austin,TX,00,26420,"Houston-Sugar Land-Baytown, TX",MSA
77426,48015,Austin,TX,01,26420,"Houston-Sugar Land-Baytown, TX",MSA
77452,48015,Austin,TX,00,26420,"Houston-Sugar Land-Baytown, TX",MSA
77473,48015,Austin,TX,00,26420,"Houston-Sugar Land-Baytown, TX",MSA
77474,48015,Austin,TX,01,26420,"Houston-Sugar Land-Baytown, TX",MSA
77485,48015,Austin,TX,01,26420,"Houston-Sugar Land-Baytown, TX",MSA
77833,48015,Austin,TX,01,26420,"Houston-Sugar Land-Baytown, TX",MSA
77835,48015,Austin,TX,01,26420,"Houston-Sugar Land-Baytown, TX",MSA
78931,48015,Austin,TX,00,26420,"Houston-Sugar Land-Baytown, TX",MSA
78933,48015,Austin,TX,01,26420,"Houston-Sugar Land-Baytown, TX",MSA
78940,48015,Austin,TX,01,26420,"Houston-Sugar Land-Baytown, TX",MSA
78944,48015,Austin,TX,00,26420,"Houston-Sugar Land-Baytown, TX",MSA
78950,48015,Austin,TX,01,26420,"Houston-Sugar Land-Baytown, TX",MSA
78954,48015,Austin,TX,01,26420,"Houston-Sugar Land-Baytown, TX",MSA
79031,48017,Bailey,TX,01,,,
79320,48017,Bailey,TX,01,,,
79324,48017,Bailey,TX,01,,,
79325,48017,Bailey,TX,01,,,
79344,48017,Bailey,TX,00,,,
79346,48017,Bailey,TX,01,,,
79347,48017,Bailey,TX,01,,,
79371,48017,Bailey,TX,01,,,
78003,48019,Bandera,TX,01,41700,"San Antonio, TX",MSA
78010,48019,Bandera,TX,01,41700,"San Antonio, TX",MSA
78023,48019,Bandera,TX,01,41700,"San Antonio, TX",MSA
78055,48019,Bandera,TX,01,41700,"San Antonio, TX",MSA
78063,48019,Bandera,TX,01,41700,"San Antonio, TX",MSA
78883,48019,Bandera,TX,00,41700,"San Antonio, TX",MSA
78885,48019,Bandera,TX,00,41700,"San Antonio, TX",MSA
78602,48021,Bastrop,TX,00,12420,"Austin-Round Rock, TX",MSA
78612,48021,Bastrop,TX,01,12420,"Austin-Round Rock, TX",MSA
78616,48021,Bastrop,TX,01,12420,"Austin-Round Rock, TX",MSA
78617,48021,Bastrop,TX,01,12420,"Austin-Round Rock, TX",MSA
78621,48021,Bastrop,TX,01,12420,"Austin-Round Rock, TX",MSA
78650,48021,Bastrop,TX,01,12420,"Austin-Round Rock, TX",MSA
78653,48021,Bastrop,TX,01,12420,"Austin-Round Rock, TX",MSA
78654,48021,Bastrop,TX,01,12420,"Austin-Round Rock, TX",MSA
78659,48021,Bastrop,TX,01,12420,"Austin-Round Rock, TX",MSA
78662,48021,Bastrop,TX,01,12420,"Austin-Round Rock, TX",MSA
78941,48021,Bastrop,TX,01,12420,"Austin-Round Rock, TX",MSA
78942,48021,Bastrop,TX,01,12420,"Austin-Round Rock, TX",MSA
78953,48021,Bastrop,TX,01,12420,"Austin-Round Rock, TX",MSA
78957,48021,Bastrop,TX,01,12420,"Austin-Round Rock, TX",MSA
78959,48021,Bastrop,TX,01,12420,"Austin-Round Rock, TX",MSA
76374,48023,Baylor,TX,02,,,
76380,48023,Baylor,TX,01,,,
76384,48023,Baylor,TX,01,,,
78102,48025,Bee,TX,01,13300,"Beeville, TX",MISA
78104,48025,Bee,TX,00,13300,"Beeville, TX",MISA
78119,48025,Bee,TX,01,13300,"Beeville, TX",MISA
78125,48025,Bee,TX,00,13300,"Beeville, TX",MISA
78142,48025,Bee,TX,00,13300,"Beeville, TX",MISA
78145,48025,Bee,TX,00,13300,"Beeville, TX",MISA
78146,48025,Bee,TX,00,13300,"Beeville, TX",MISA
78162,48025,Bee,TX,00,13300,"Beeville, TX",MISA
78387,48025,Bee,TX,01,13300,"Beeville, TX",MISA
78389,48025,Bee,TX,00,13300,"Beeville, TX",MISA
78391,48025,Bee,TX,00,13300,"Beeville, TX",MISA
76501,48027,Bell,TX,00,28660,"Killeen-Temple-Fort Hood, TX",MSA
76502,48027,Bell,TX,00,28660,"Killeen-Temple-Fort Hood, TX",MSA
76503,48027,Bell,TX,00,28660,"Killeen-Temple-Fort Hood, TX",MSA
76504,48027,Bell,TX,00,28660,"Killeen-Temple-Fort Hood, TX",MSA
76505,48027,Bell,TX,00,28660,"Killeen-Temple-Fort Hood, TX",MSA
76508,48027,Bell,TX,00,28660,"Killeen-Temple-Fort Hood, TX",MSA
76511,48027,Bell,TX,01,28660,"Killeen-Temple-Fort Hood, TX",MSA
76513,48027,Bell,TX,00,28660,"Killeen-Temple-Fort Hood, TX",MSA
76519,48027,Bell,TX,01,28660,"Killeen-Temple-Fort Hood, TX",MSA
76527,48027,Bell,TX,01,28660,"Killeen-Temple-Fort Hood, TX",MSA
76528,48027,Bell,TX,01,28660,"Killeen-Temple-Fort Hood, TX",MSA
76533,48027,Bell,TX,00,28660,"Killeen-Temple-Fort Hood, TX",MSA
76534,48027,Bell,TX,00,28660,"Killeen-Temple-Fort Hood, TX",MSA
76539,48027,Bell,TX,01,28660,"Killeen-Temple-Fort Hood, TX",MSA
76540,48027,Bell,TX,00,28660,"Killeen-Temple-Fort Hood, TX",MSA
76541,48027,Bell,TX,00,28660,"Killeen-Temple-Fort Hood, TX",MSA
76542,48027,Bell,TX,00,28660,"Killeen-Temple-Fort Hood, TX",MSA
76543,48027,Bell,TX,00,28660,"Killeen-Temple-Fort Hood, TX",MSA
76544,48027,Bell,TX,01,28660,"Killeen-Temple-Fort Hood, TX",MSA
76547,48027,Bell,TX,00,28660,"Killeen-Temple-Fort Hood, TX",MSA
76548,48027,Bell,TX,00,28660,"Killeen-Temple-Fort Hood, TX",MSA
76549,48027,Bell,TX,01,28660,"Killeen-Temple-Fort Hood, TX",MSA
76554,48027,Bell,TX,00,28660,"Killeen-Temple-Fort Hood, TX",MSA
76557,48027,Bell,TX,01,28660,"Killeen-Temple-Fort Hood, TX",MSA
76559,48027,Bell,TX,00,28660,"Killeen-Temple-Fort Hood, TX",MSA
76564,48027,Bell,TX,00,28660,"Killeen-Temple-Fort Hood, TX",MSA
76569,48027,Bell,TX,01,28660,"Killeen-Temple-Fort Hood, TX",MSA
76570,48027,Bell,TX,01,28660,"Killeen-Temple-Fort Hood, TX",MSA
76571,48027,Bell,TX,00,28660,"Killeen-Temple-Fort Hood, TX",MSA
76579,48027,Bell,TX,01,28660,"Killeen-Temple-Fort Hood, TX",MSA
78002,48029,Bexar,TX,00,41700,"San Antonio, TX",MSA
78006,48029,Bexar,TX,01,41700,"San Antonio, TX",MSA
78009,48029,Bexar,TX,01,41700,"San Antonio, TX",MSA
78015,48029,Bexar,TX,01,41700,"San Antonio, TX",MSA
78023,48029,Bexar,TX,02,41700,"San Antonio, TX",MSA
78039,48029,Bexar,TX,01,41700,"San Antonio, TX",MSA
78052,48029,Bexar,TX,02,41700,"San Antonio, TX",MSA
78054,48029,Bexar,TX,00,41700,"San Antonio, TX",MSA
78064,48029,Bexar,TX,02,41700,"San Antonio, TX",MSA
78069,48029,Bexar,TX,02,41700,"San Antonio, TX",MSA
78073,48029,Bexar,TX,02,41700,"San Antonio, TX",MSA
78101,48029,Bexar,TX,01,41700,"San Antonio, TX",MSA
78108,48029,Bexar,TX,01,41700,"San Antonio, TX",MSA
78109,48029,Bexar,TX,00,41700,"San Antonio, TX",MSA
78112,48029,Bexar,TX,01,41700,"San Antonio, TX",MSA
78124,48029,Bexar,TX,01,41700,"San Antonio, TX",MSA
78148,48029,Bexar,TX,00,41700,"San Antonio, TX",MSA
78150,48029,Bexar,TX,00,41700,"San Antonio, TX",MSA
78152,48029,Bexar,TX,00,41700,"San Antonio, TX",MSA
78154,48029,Bexar,TX,01,41700,"San Antonio, TX",MSA
78201,48029,Bexar,TX,00,41700,"San Antonio, TX",MSA
78202,48029,Bexar,TX,00,41700,"San Antonio, TX",MSA
78203,48029,Bexar,TX,00,41700,"San Antonio, TX",MSA
78204,48029,Bexar,TX,00,41700,"San Antonio, TX",MSA
78205,48029,Bexar,TX,00,41700,"San Antonio, TX",MSA
78206,48029,Bexar,TX,00,41700,"San Antonio, TX",MSA
78207,48029,Bexar,TX,00,41700,"San Antonio, TX",MSA
78208,48029,Bexar,TX,00,41700,"San Antonio, TX",MSA
78209,48029,Bexar,TX,00,41700,"San Antonio, TX",MSA
78210,48029,Bexar,TX,01,41700,"San Antonio, TX",MSA
78211,48029,Bexar,TX,00,41700,"San Antonio, TX",MSA
78212,48029,Bexar,TX,00,41700,"San Antonio, TX",MSA
78213,48029,Bexar,TX,01,41700,"San Antonio, TX",MSA
78214,48029,Bexar,TX,00,41700,"San Antonio, TX",MSA
78215,48029,Bexar,TX,00,41700,"San Antonio, TX",MSA
78216,48029,Bexar,TX,00,41700,"San Antonio, TX",MSA
78217,48029,Bexar,TX,00,41700,"San Antonio, TX",MSA
78218,48029,Bexar,TX,00,41700,"San Antonio, TX",MSA
78219,48029,Bexar,TX,00,41700,"San Antonio, TX",MSA
78220,48029,Bexar,TX,00,41700,"San Antonio, TX",MSA
78221,48029,Bexar,TX,00,41700,"San Antonio, TX",MSA
78222,48029,Bexar,TX,00,41700,"San Antonio, TX",MSA
78223,48029,Bexar,TX,01,41700,"San Antonio, TX",MSA
78224,48029,Bexar,TX,00,41700,"San Antonio, TX",MSA
78225,48029,Bexar,TX,00,41700,"San Antonio, TX",MSA
78226,48029,Bexar,TX,00,41700,"San Antonio, TX",MSA
78227,48029,Bexar,TX,00,41700,"San Antonio, TX",MSA
78228,48029,Bexar,TX,00,41700,"San Antonio, TX",MSA
78229,48029,Bexar,TX,00,41700,"San Antonio, TX",MSA
78230,48029,Bexar,TX,00,41700,"San Antonio, TX",MSA
78231,48029,Bexar,TX,00,41700,"San Antonio, TX",MSA
78232,48029,Bexar,TX,00,41700,"San Antonio, TX",MSA
78233,48029,Bexar,TX,00,41700,"San Antonio, TX",MSA
78234,48029,Bexar,TX,00,41700,"San Antonio, TX",MSA
78235,48029,Bexar,TX,00,41700,"San Antonio, TX",MSA
78236,48029,Bexar,TX,00,41700,"San Antonio, TX",MSA
78237,48029,Bexar,TX,00,41700,"San Antonio, TX",MSA
78238,48029,Bexar,TX,00,41700,"San Antonio, TX",MSA
78239,48029,Bexar,TX,00,41700,"San Antonio, TX",MSA
78240,48029,Bexar,TX,00,41700,"San Antonio, TX",MSA
78242,48029,Bexar,TX,00,41700,"San Antonio, TX",MSA
78243,48029,Bexar,TX,00,41700,"San Antonio, TX",MSA
78244,48029,Bexar,TX,00,41700,"San Antonio, TX",MSA
78245,48029,Bexar,TX,00,41700,"San Antonio, TX",MSA
78246,48029,Bexar,TX,00,41700,"San Antonio, TX",MSA
78247,48029,Bexar,TX,00,41700,"San Antonio, TX",MSA
78248,48029,Bexar,TX,00,41700,"San Antonio, TX",MSA
78249,48029,Bexar,TX,00,41700,"San Antonio, TX",MSA
78250,48029,Bexar,TX,00,41700,"San Antonio, TX",MSA
78251,48029,Bexar,TX,00,41700,"San Antonio, TX",MSA
78252,48029,Bexar,TX,00,41700,"San Antonio, TX",MSA
78253,48029,Bexar,TX,01,41700,"San Antonio, TX",MSA
78254,48029,Bexar,TX,01,41700,"San Antonio, TX",MSA
78255,48029,Bexar,TX,00,41700,"San Antonio, TX",MSA
78256,48029,Bexar,TX,00,41700,"San Antonio, TX",MSA
78257,48029,Bexar,TX,00,41700,"San Antonio, TX",MSA
78258,48029,Bexar,TX,00,41700,"San Antonio, TX",MSA
78259,48029,Bexar,TX,00,41700,"San Antonio, TX",MSA
78260,48029,Bexar,TX,00,41700,"San Antonio, TX",MSA
78261,48029,Bexar,TX,00,41700,"San Antonio, TX",MSA
78262,48029,Bexar,TX,00,41700,"San Antonio, TX",MSA
78263,48029,Bexar,TX,00,41700,"San Antonio, TX",MSA
78264,48029,Bexar,TX,02,41700,"San Antonio, TX",MSA
78265,48029,Bexar,TX,00,41700,"San Antonio, TX",MSA
78266,48029,Bexar,TX,01,41700,"San Antonio, TX",MSA
78268,48029,Bexar,TX,00,41700,"San Antonio, TX",MSA
78269,48029,Bexar,TX,00,41700,"San Antonio, TX",MSA
78270,48029,Bexar,TX,00,41700,"San Antonio, TX",MSA
78278,48029,Bexar,TX,00,41700,"San Antonio, TX",MSA
78279,48029,Bexar,TX,00,41700,"San Antonio, TX",MSA
78280,48029,Bexar,TX,00,41700,"San Antonio, TX",MSA
78283,48029,Bexar,TX,00,41700,"San Antonio, TX",MSA
78284,48029,Bexar,TX,00,41700,"San Antonio, TX",MSA
78285,48029,Bexar,TX,00,41700,"San Antonio, TX",MSA
78286,48029,Bexar,TX,00,41700,"San Antonio, TX",MSA
78287,48029,Bexar,TX,00,41700,"San Antonio, TX",MSA
78288,48029,Bexar,TX,00,41700,"San Antonio, TX",MSA
78289,48029,Bexar,TX,00,41700,"San Antonio, TX",MSA
78291,48029,Bexar,TX,00,41700,"San Antonio, TX",MSA
78292,48029,Bexar,TX,00,41700,"San Antonio, TX",MSA
78293,48029,Bexar,TX,00,41700,"San Antonio, TX",MSA
78294,48029,Bexar,TX,00,41700,"San Antonio, TX",MSA
78295,48029,Bexar,TX,00,41700,"San Antonio, TX",MSA
78296,48029,Bexar,TX,00,41700,"San Antonio, TX",MSA
78297,48029,Bexar,TX,00,41700,"San Antonio, TX",MSA
78298,48029,Bexar,TX,00,41700,"San Antonio, TX",MSA
78299,48029,Bexar,TX,00,41700,"San Antonio, TX",MSA
78070,48031,Blanco,TX,01,,,
78606,48031,Blanco,TX,01,,,
78620,48031,Blanco,TX,01,,,
78635,48031,Blanco,TX,00,,,
78636,48031,Blanco,TX,00,,,
78643,48031,Blanco,TX,01,,,
78654,48031,Blanco,TX,02,,,
78657,48031,Blanco,TX,01,,,
78663,48031,Blanco,TX,01,,,
78669,48031,Blanco,TX,01,,,
78671,48031,Blanco,TX,01,,,
79331,48033,Borden,TX,01,,,
79351,48033,Borden,TX,01,,,
79511,48033,Borden,TX,01,,,
79517,48033,Borden,TX,01,,,
79527,48033,Borden,TX,01,,,
79549,48033,Borden,TX,01,,,
79713,48033,Borden,TX,01,,,
79720,48033,Borden,TX,01,,,
79738,48033,Borden,TX,00,,,
76043,48035,Bosque,TX,01,,,
76457,48035,Bosque,TX,01,,,
76528,48035,Bosque,TX,02,,,
76633,48035,Bosque,TX,01,,,
76634,48035,Bosque,TX,01,,,
76637,48035,Bosque,TX,01,,,
76644,48035,Bosque,TX,00,,,
76649,48035,Bosque,TX,01,,,
76652,48035,Bosque,TX,00,,,
76665,48035,Bosque,TX,00,,,
76671,48035,Bosque,TX,00,,,
76689,48035,Bosque,TX,01,,,
76690,48035,Bosque,TX,01,,,
75501,48037,Bowie,TX,00,45500,"Texarkana, TX-Texarkana, AR",MSA
75503,48037,Bowie,TX,00,45500,"Texarkana, TX-Texarkana, AR",MSA
75504,48037,Bowie,TX,00,45500,"Texarkana, TX-Texarkana, AR",MSA
75505,48037,Bowie,TX,00,45500,"Texarkana, TX-Texarkana, AR",MSA
75507,48037,Bowie,TX,00,45500,"Texarkana, TX-Texarkana, AR",MSA
75554,48037,Bowie,TX,01,45500,"Texarkana, TX-Texarkana, AR",MSA
75559,48037,Bowie,TX,01,45500,"Texarkana, TX-Texarkana, AR",MSA
75561,48037,Bowie,TX,00,45500,"Texarkana, TX-Texarkana, AR",MSA
75567,48037,Bowie,TX,00,45500,"Texarkana, TX-Texarkana, AR",MSA
75569,48037,Bowie,TX,00,45500,"Texarkana, TX-Texarkana, AR",MSA
75570,48037,Bowie,TX,00,45500,"Texarkana, TX-Texarkana, AR",MSA
75573,48037,Bowie,TX,00,45500,"Texarkana, TX-Texarkana, AR",MSA
75574,48037,Bowie,TX,00,45500,"Texarkana, TX-Texarkana, AR",MSA
75599,48037,Bowie,TX,00,45500,"Texarkana, TX-Texarkana, AR",MSA
77047,48039,Brazoria,TX,01,26420,"Houston-Sugar Land-Baytown, TX",MSA
77422,48039,Brazoria,TX,00,26420,"Houston-Sugar Land-Baytown, TX",MSA
77430,48039,Brazoria,TX,01,26420,"Houston-Sugar Land-Baytown, TX",MSA
77431,48039,Brazoria,TX,00,26420,"Houston-Sugar Land-Baytown, TX",MSA
77444,48039,Brazoria,TX,01,26420,"Houston-Sugar Land-Baytown, TX",MSA
77463,48039,Brazoria,TX,00,26420,"Houston-Sugar Land-Baytown, TX",MSA
77480,48039,Brazoria,TX,01,26420,"Houston-Sugar Land-Baytown, TX",MSA
77486,48039,Brazoria,TX,00,26420,"Houston-Sugar Land-Baytown, TX",MSA
77510,48039,Brazoria,TX,01,26420,"Houston-Sugar Land-Baytown, TX",MSA
77511,48039,Brazoria,TX,01,26420,"Houston-Sugar Land-Baytown, TX",MSA
77512,48039,Brazoria,TX,00,26420,"Houston-Sugar Land-Baytown, TX",MSA
77515,48039,Brazoria,TX,00,26420,"Houston-Sugar Land-Baytown, TX",MSA
77516,48039,Brazoria,TX,00,26420,"Houston-Sugar Land-Baytown, TX",MSA
77517,48039,Brazoria,TX,01,26420,"Houston-Sugar Land-Baytown, TX",MSA
77531,48039,Brazoria,TX,00,26420,"Houston-Sugar Land-Baytown, TX",MSA
77534,48039,Brazoria,TX,00,26420,"Houston-Sugar Land-Baytown, TX",MSA
77541,48039,Brazoria,TX,00,26420,"Houston-Sugar Land-Baytown, TX",MSA
77542,48039,Brazoria,TX,00,26420,"Houston-Sugar Land-Baytown, TX",MSA
77545,48039,Brazoria,TX,01,26420,"Houston-Sugar Land-Baytown, TX",MSA
